time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
28400,2024-03-30 02:26:42,-34.4415331197818,150.842434154341,0,,,60.873358903328,5.577428,0.671082,2.57734260216,13.5644361296,13,4,11.677,62.841862903328,1.968504,2.460634,3.01364182872,0,0.671082,0,191.7, -0.9, -4.7,0,1,1024,706,1024,1266,0,-48,0,37,193.1,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
28500,2024-03-30 02:26:42,-34.4415332277802,150.842434717255,0,,,60.873358903328,5.577428,0.894776,2.74426517968,13.738353458,13,4,11.677,62.841862903328,1.968504,2.460634,3.01364182872,0,0.894776,0,192.1, -1, -4.5,0,1,1024,650,1024,1240,0,-57,0,33,194.1,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
28600,2024-03-30 02:26:42,-34.4415333744542,150.84243543155,0,,,60.873358903328,5.249344,1.11847,2.95887148576,13.959810158,13,4,11.677,62.841862903328,1.968504,2.460634,3.01364182872,0,1.11847,0,192.9, -1, -4.7,0,1,1024,650,1024,1240,0,-57,0,33,195,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
28700,2024-03-30 02:26:42,-34.4415335461801,150.842436237419,0,,,60.873358903328,5.249344,1.3645334,3.20314314712,14.2102694836,13,4,11.677,62.841862903328,1.968504,2.460634,3.20314314712,-0.223694,1.342164,0,194.1, -1.1, -5.5,0,1,1024,653,1024,1209,0,-56,0,28,195.7,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
28800,2024-03-30 02:26:42,-34.4415337377047,150.842437178917,0,,,60.873358903328,5.249344,1.5882274,3.488189088,14.5020673932,13,4,11.505,62.841862903328,1.968504,2.460634,3.488189088,-0.223694,1.565858,0,194.9, -0.9, -5.6,0,1,1024,652,1024,1638,0,-56,0,93,196.5,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
28900,2024-03-30 02:26:42,-34.4415339289394,150.842438171961,0,,,60.873358903328,5.249344,1.8119214,3.7883203312,14.80889155,13,4,11.505,62.841862903328,1.968504,2.460634,3.7883203312,-0.223694,1.789552,0,195.5, -0.7, -5.6,0,1,1024,594,1024,1684,0,-65,0,100,198.4,-17,0,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29000,2024-03-30 02:26:42,-34.4415341592567,150.842439275697,0,,,60.873358903328,5.249344,1.8119214,4.1256563,15.1514768628,13,4,11.505,62.841862903328,1.968504,2.460634,4.1256563,-0.223694,2.013246,0,196.8, -0.7, -5.8,0,1,1024,582,1024,1684,0,-67,0,100,204.8,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29100,2024-03-30 02:26:42,-34.4415344132581,150.842440427225,0,,,60.873358903328,5.249344,2.2816788,4.4804135292,15.5101382916,13,4,11.505,62.841862903328,1.968504,2.460634,4.4804135292,-0.447388,2.23694,0,199.8, -0.3, -6.9,0,1,1024,582,1024,1684,0,-67,0,100,213.7,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29200,2024-03-30 02:26:42,-34.441534720539,150.842441711807,0,,,60.873358903328,5.249344,2.5053728,4.8801838832,15.912566126,14,4,11.505,62.841862903328,1.968504,2.5053728,4.8801838832,-0.447388,2.460634,0,206, 0, -8.7,0,1,1024,582,1024,1684,0,-67,0,100,222.7,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29300,2024-03-30 02:26:42,-34.4415350698924,150.842443117878,0,,,60.873358903328,5.249344,2.9527608,5.3200132936,16.3544296572,14,4,11.505,62.841862903328,1.968504,2.9527608,5.3200132936,-0.447388,2.908022,0,213.6, -0.1, -9.3,0,1,1024,581,1024,1684,0,-67,0,100,231.7,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29400,2024-03-30 02:26:43,-34.4415355416786,150.842444660925,0,,,60.873358903328,5.577428,3.2659324,5.8149936244,16.8496068384,14,4,11.505,62.841862903328,1.968504,3.2659324,5.8149936244,-0.894776,3.131716,0,222.5, -0.1, -10,0,1,1024,578,1024,1684,0,-68,0,100,240.7,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29500,2024-03-30 02:26:43,-34.441536117161,150.842446296035,0,,,60.873358903328,5.577428,3.5343652,6.3498033528,17.3845478004,14,4,11.505,62.841862903328,1.968504,3.5343652,6.3498033528,-1.11847,3.35541,0,231.3, 0, -10.4,0,1,1024,578,1024,1684,0,-68,0,100,249.7,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29600,2024-03-30 02:26:43,-34.4415368849984,150.84244804711,0,,,60.873358903328,5.577428,3.8251674,6.9435369676,17.9812669796,13,4,11.505,62.841862903328,1.968504,3.8251674,6.9435369676,-1.342164,3.579104,0,240.1, 0, -11.1,0,1,1024,578,1024,1024,0,-68,0,0,256.1,-16.9,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29700,2024-03-30 02:26:43,-34.4415377593556,150.842449871542,0,,,60.873358903328,5.577428,4.2054472,7.5732942056,18.6161751364,13,4,11.505,62.841862903328,1.968504,4.2054472,7.5732942056,-1.789552,3.802798,0,248.6, 0.1, -11.3,0,1,1024,519,1024,1024,0,-77,0,0,256.3,-17,0.2,97,3.833,3.833,3.864,0,0,0,8.556,89.96,60.873358903328,0,6,P-GPS,
29800,2024-03-30 02:26:43,-34.4415388927591,150.842451745956,0,,,60.873358903328,5.249344,4.4067718,8.2559713928,19.3155517992,14,4,11.698,62.841862903328,1.968504,4.4067718,8.2559713928,-2.23694,3.802798,0,253.3, -0.2, -13.5,0,1,1024,517,1024,1024,0,-77,0,0,256.3,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
29900,2024-03-30 02:26:43,-34.4415402097371,150.842453633303,0,,,60.873358903328,5.577428,4.6528352,8.9734582924,20.0594166524,14,4,11.698,62.841862903328,1.968504,4.6528352,8.9734582924,-2.684328,3.802798,0,255.1, 0, -15,0,1,1038,426,1024,1024,2,-91,0,0,256.3,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30000,2024-03-30 02:26:43,-34.4415418800614,150.84245554609,0,,,60.873358903328,5.577428,4.921268,9.7602693412,20.8976712724,13,4,11.698,62.841862903328,1.968504,4.921268,9.7602693412,-3.131716,3.802798,0,255.9, 0, -14.9,0,1,1066,423,1024,1536,6,-91,0,78,256.3,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30100,2024-03-30 02:26:43,-34.4415437491308,150.842457470329,0,,,60.873358903328,5.577428,5.3910254,10.5932090004,21.7922251068,13,4,11.698,62.841862903328,1.968504,5.3910254,10.5932090004,-3.579104,4.026492,0,256.4, -0.2, -17,0,1,1066,423,1024,1536,6,-91,0,78,256.3,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30200,2024-03-30 02:26:43,-34.4415459359618,150.842459354835,0,,,60.873358903328,5.249344,5.5476112,11.484908504,22.7710637208,12,4,11.698,62.841862903328,1.968504,5.5476112,11.484908504,-4.026492,3.802798,0,256.5, -0.5, -19.6,0,1,1024,510,1024,1684,0,-78,0,100,260.8,-16.9,0.1,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30300,2024-03-30 02:26:43,-34.4415482875098,150.84246120572,0,,,60.873358903328,5.249344,5.5476112,12.414206434,23.7939312076,12,4,11.698,62.841862903328,1.968504,5.5476112,12.414206434,-4.697574,4.026492,0,257.7, -0.4, -20,0,1,1024,971,1024,1684,0,-8,0,100,269.4,-16.9,0.1,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30400,2024-03-30 02:26:44,-34.4415509526506,150.842462941517,0,,,60.873358903328,5.249344,6.71082,13.3950791688,24.8977042088,14,4,11.698,62.841862903328,1.968504,6.71082,13.3950791688,-5.368656,4.026492,0,262.6, 0.8, -10.6,0,1,1024,1024,1024,1684,0,0,0,100,278.3,-16.9,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30500,2024-03-30 02:26:44,-34.4415536876467,150.842464627172,0,,,60.873358903328,5.249344,7.0687304,14.3973757888,26.0170612,14,4,11.698,62.841862903328,1.968504,7.0687304,14.3973757888,-5.816044,4.026492,0,270.1, -1.3, -4.4,0,1,1024,1024,1024,1297,0,0,0,41,287.3,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30600,2024-03-30 02:26:44,-34.4415564970529,150.842466076101,0,,,60.873358903328,5.577428,6.822667,15.37811729,27.1309391884,14,4,11.698,62.841862903328,1.968504,7.0687304,15.37811729,-5.816044,3.579104,0,277.3, -13, 10.6,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30700,2024-03-30 02:26:44,-34.4415590666626,150.842467293364,0,,,60.873358903328,5.577428,6.1068462,16.265748552,28.137468092,14,4,11.698,62.841862903328,1.968504,7.0687304,16.265748552,-5.368656,2.908022,0,283.2, -19.9, 13.5,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.837,3.838,3.868,0,0,0,8.418,89.96,60.873358903328,0,6,P-GPS,
30800,2024-03-30 02:26:44,-34.4415612230905,150.842467885544,0,,,60.873358903328,5.577428,5.1002232,16.9261160272,28.9441610312,14,4,11.44,62.841862903328,1.968504,7.0687304,16.9261160272,-4.697574,2.013246,0,286, -20.5, 14.3,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
30900,2024-03-30 02:26:44,-34.4415629180206,150.84246812029,0,,,60.873358903328,5.577428,4.1830778,17.40403599,29.5665691876,14,4,11.44,62.841862903328,1.968504,7.0687304,17.40403599,-4.026492,1.11847,0.223694,287.4, -18.4, 15.7,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31000,2024-03-30 02:26:44,-34.4415640026523,150.842467793564,0,,,60.873358903328,5.577428,2.9751302,17.6136488576,29.9743447912,14,4,11.44,62.841862903328,1.968504,7.0687304,17.6136488576,-2.908022,0.671082,0,288.8, -14.4, 14.9,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31100,2024-03-30 02:26:44,-34.4415646383341,150.842467401269,0,,,60.873358903328,5.577428,2.0579848,17.697835212,30.23458102,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,-2.013246,0.447388,0,289.9, -9.9, 11.6,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31200,2024-03-30 02:26:44,-34.4415647311294,150.84246678475,0,,,60.873358903328,5.905512,1.1408394,17.5947512192,30.4231308948,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,-1.11847,0.223694,0,290.3, -6.5, 8.1,0,1,1024,1024,1024,1024,0,0,0,0,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31300,2024-03-30 02:26:44,-34.4415646010151,150.842466273269,0,,,60.873358903328,5.905512,0.4921268,17.4549218184,30.5841873304,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,-0.447388,0.223694,0,290.7, -3.9, 5,0,1,1024,1024,1024,855,0,0,0,-26,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31400,2024-03-30 02:26:45,-34.4415641247514,150.842465716341,0,,,60.873358903328,5.905512,0.223694,17.2135504196,30.8255915376,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.223694,290.7, -2.7, 3,0,1,1024,1024,1002,364,0,0,-3,-100,290.7,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31500,2024-03-30 02:26:45,-34.4415637322866,150.842465307981,0,,,60.873358903328,6.233596,0.223694,17.0250333532,31.014272646,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.223694,290.7, -1.9, 1.6,0,1,1024,1024,1024,364,0,0,0,-100,289.4,-17,0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31600,2024-03-30 02:26:45,-34.4415632599719,150.842465035984,0,,,60.873358903328,6.233596,0.223694,16.8432748172,31.205053492,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,0,290.4, -1.4, 0.5,0,1,1024,1024,1024,364,0,0,0,-100,284.6,-17,-0.1,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31700,2024-03-30 02:26:45,-34.4415630423678,150.842464895596,0,,,60.873358903328,6.233596,0.223694,16.7564637908,31.2949813164,14,4,11.44,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.223694,288, -1.1, 0,0,1,1024,1024,1024,832,0,0,0,-29,276.2,-17,-0.2,97,3.82,3.816,3.838,0,0,0,9.224,90.14,60.873358903328,0,6,P-GPS,
31800,2024-03-30 02:26:45,-34.4415628439614,150.842464954532,0.328084,,,61.201442903328,6.233596,0.223694,16.716043842,31.3695220012,14,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.447388,282.2, -0.8, -0.1,0,1,1024,1024,1024,1024,0,0,0,0,268,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
31900,2024-03-30 02:26:45,-34.4415627672804,150.842465005371,0.328084,,,61.201442903328,6.233596,0.223694,16.7062669388,31.401411766,14,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.223694,275.2, -0.5, -0.5,0,1,1024,1024,1024,1024,0,0,0,0,265.9,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32000,2024-03-30 02:26:45,-34.441562749164,150.842465281305,0.328084,,,61.201442903328,6.56168,0.223694,16.758858804,31.4846794852,14,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,-0.223694,270.4, -0.4, -0.4,0,1,1024,1024,978,1012,0,0,-7,-2,265.9,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32100,2024-03-30 02:26:45,-34.4415627713125,150.842465469337,0.656168,,,61.529526903328,6.56168,0.223694,16.8038719288,31.541831718,14,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0.223694,0,267.9, -0.7, -0.4,0,1,1024,1024,978,1012,0,0,-7,-2,265.9,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
32200,2024-03-30 02:26:45,-34.4415628860445,150.842465876476,0.656168,,,61.529526903328,6.56168,0,16.919127838,31.6712936644,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,266.9, -1.1, -0.5,0,1,1024,1024,723,865,0,0,-46,-24,265.9,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
32300,2024-03-30 02:26:45,-34.4415630214553,150.842466143509,0.656168,,,61.529526903328,6.56168,0,17.0105320404,31.7656178144,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,266.5, -1.4, -0.5,0,1,1024,1024,1024,1024,0,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
32400,2024-03-30 02:26:46,-34.4415632396066,150.842466569964,0.656168,,,61.529526903328,6.56168,0,17.1570871632,31.9166348796,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0.223694,266.2, -1.2, -0.7,0,1,1024,1024,1024,1024,0,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
32500,2024-03-30 02:26:46,-34.4415634221299,150.84246681943,0.328084,,,61.201442903328,6.56168,0,17.2571855916,32.0169629668,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0.223694,265.8, -1, -0.6,0,1,1092,1024,1024,1024,10,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32600,2024-03-30 02:26:46,-34.4415636849461,150.842467178604,0.328084,,,61.201442903328,6.56168,0,17.4013128928,32.1614511604,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,265.7, -0.8, -0.3,0,1,1092,1024,1024,1024,10,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32700,2024-03-30 02:26:46,-34.4415639089711,150.842467370323,0.328084,,,61.201442903328,6.56168,0,17.5000661768,32.261483972,13,4,11.354,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,265.5, -0.3, 0,0,1,1312,1024,1024,1024,44,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32800,2024-03-30 02:26:46,-34.4415641651229,150.84246758782,0.328084,,,61.201442903328,6.56168,0,17.6126646056,32.3755915872,13,4,11.655,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,265.5, -1.7, -0.1,0,1,1312,1024,1024,1024,44,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
32900,2024-03-30 02:26:46,-34.4415643562583,150.84246761365,0.328084,,,61.201442903328,6.56168,0,17.6680779932,32.4457359464,13,4,11.655,62.841862903328,1.968504,7.0687304,17.697835212,0,0,0,265.6, -3, 0,0,1,1302,1024,1024,1024,42,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33000,2024-03-30 02:26:46,-34.4415645803216,150.842467593529,0.328084,,,61.201442903328,6.56168,0.223694,17.7226383624,32.527724138,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7226383624,0,-0.223694,0,265.6, -3.4, 0.2,0,1,1302,1024,1024,1024,42,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33100,2024-03-30 02:26:46,-34.4415647636022,150.842467426475,0.328084,,,61.201442903328,6.56168,0.447388,17.7361226148,32.611385558,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7361226148,0,-0.447388,0,265.6, -3.4, 0.3,0,1,1302,1024,1024,1024,42,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33200,2024-03-30 02:26:46,-34.4415649690646,150.842467209123,0.656168,,,61.529526903328,6.56168,0.447388,17.7454730088,32.7108606268,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-0.447388,0,265.6, -3.4, 0.2,0,1,1292,1024,1024,1024,41,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
33300,2024-03-30 02:26:47,-34.4415651550296,150.842466913166,0.656168,,,61.529526903328,6.56168,0.671082,17.7340556856,32.822835696,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-0.671082,0,265.6, -3.3, 0,0,1,1292,1024,1024,1024,41,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.529526903328,0.656168,6,P-GPS,
33400,2024-03-30 02:26:47,-34.4415653708131,150.842466589701,0.328084,,,61.201442903328,6.56168,0.671082,17.725722352,32.9478357,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-0.671082,0,265.6, -3.1, -0.1,0,1,1298,1024,1024,1024,42,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33500,2024-03-30 02:26:47,-34.4415655684142,150.842466211898,0.328084,,,61.201442903328,6.56168,0.671082,17.7023955796,33.082678224,13,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-0.894776,0,265.6, -3.1, -0.1,0,1,1298,1024,1024,1024,42,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33600,2024-03-30 02:26:47,-34.4415657860329,150.842465752902,0.328084,,,61.201442903328,6.56168,0.894776,17.6692590956,33.241798964,14,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-0.894776,0,265.5, -3.2, -0.1,0,1,1297,1024,1024,1024,41,0,0,0,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33700,2024-03-30 02:26:47,-34.4415659689536,150.842465173078,0.328084,,,61.201442903328,6.56168,1.11847,17.6040688048,33.428806844,14,4,11.655,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.11847,0,265.4, -3.2, -0.2,0,1,1295,1024,1024,625,41,0,0,-60,265.5,-17,-0.1,96,3.818,3.821,3.857,0,0,0,9.218,90.14,61.201442903328,0.328084,6,P-GPS,
33800,2024-03-30 02:26:47,-34.4415661564942,150.842464527126,0.328084,,,61.201442903328,6.56168,1.11847,17.5289703772,33.634843596,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.342164,0,265.3, -3.3, -0.3,0,1,1295,1024,1024,625,41,0,0,-60,263.9,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
33900,2024-03-30 02:26:47,-34.4415663257962,150.842463827478,0.328084,,,61.201442903328,6.56168,1.342164,17.4405517392,33.854003708,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.342164,0,264.7, -3.3, -0.2,0,1,1289,1024,1024,650,40,0,0,-57,260.7,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34000,2024-03-30 02:26:47,-34.441566486833,150.842463063866,0.328084,,,61.201442903328,6.56168,1.565858,17.3399611848,34.09120844,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.565858,0,262.8, -2.9, -0.2,0,1,1293,1024,1024,779,41,0,0,-37,257.6,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34100,2024-03-30 02:26:47,-34.4415666244194,150.842462254143,0.328084,,,61.201442903328,6.56168,1.565858,17.226706588,34.340224196,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.565858,0,260.3, -2.6, -0.3,0,1,1293,1024,1024,944,41,0,0,-12,254.7,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34200,2024-03-30 02:26:47,-34.4415667510252,150.842461408035,0.328084,,,61.201442903328,6.56168,1.789552,17.1064966104,34.598754388,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.789552,0,257.5, -2.4, -0.4,0,1,1293,1024,1024,944,41,0,0,-12,252.9,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34300,2024-03-30 02:26:47,-34.4415668780797,150.842460535963,0.328084,,,61.201442903328,6.56168,1.789552,16.9848102548,34.865158596,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.789552,0,254.9, -2.4, -0.3,0,1,1296,1024,1024,1024,41,0,0,0,252.4,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34400,2024-03-30 02:26:48,-34.4415670147566,150.842459661102,0.328084,,,61.201442903328,6.56168,1.789552,16.8688325608,35.133203224,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.789552,0,253.5, -2.3, -0.5,0,1,1293,1024,1024,1024,41,0,0,0,252.4,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34500,2024-03-30 02:26:48,-34.4415671768731,150.84245877564,0.328084,,,61.201442903328,6.889764,1.789552,16.7620740272,35.406169112,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-1.789552,0,253.1, -2.7, -0.5,0,1,1292,1024,1024,1024,41,0,0,0,252.4,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34600,2024-03-30 02:26:48,-34.4415673033425,150.842457832011,0.328084,,,61.201442903328,6.889764,2.013246,16.6384847844,35.69389878,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-2.013246,0,252.8, -2.9, -0.6,0,1,1292,1024,1024,1024,41,0,0,0,252.4,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34700,2024-03-30 02:26:48,-34.4415674022339,150.842456796703,0.328084,,,61.201442903328,6.889764,2.013246,16.4954401604,36.007219,14,4,11.548,62.841862903328,1.968504,7.0687304,17.7454730088,0,-2.013246,0,252.5, -3, -0.3,0,1,1282,1024,1024,945,39,0,0,-12,252.4,-17,-0.1,96,3.814,3.817,3.85,0,0,0,8.648,90.32,61.201442903328,0.328084,6,P-GPS,
34800,2024-03-30 02:26:48,-34.441567480332,150.842455684374,0.328084,,,61.201442903328,6.889764,2.0356154,16.3383863496,36.343177016,14,4,11.784,62.841862903328,1.968504,7.0687304,17.7454730088,-0.223694,-2.013246,0,252.6, -2.7, -0.1,0,1,1279,1024,1024,498,39,0,0,-80,252.4,-17,-0.1,96,3.823,3.824,3.855,0,0,0,8.638,90.5,61.201442903328,0.328084,6,P-GPS,
